R-OTE
FrameNum,Time,Value,Ref1,Ref2,Ref3
1915,[19:08:07.4240],2262.692308,3967.692308,6718.307692,4588.000000
1916,[19:08:07.7230],1586.000000,4576.461538,5792.846154,3909.000000
1917,[19:08:08.0220],2429.384615,3615.000000,5662.000000,3384.000000
1918,[19:08:08.3230],2243.000000,4144.090909,5576.333333,3908.538462
1919,[19:08:08.6220],2052.333333,4343.307692,6056.000000,3681.454545
1920,[19:08:08.9220],1517.000000,4732.000000,5489.000000,3558.000000
1921,[19:08:09.2230],1748.833333,4711.692308,4786.000000,2357.923077
1922,[19:08:09.5230],1739.000000,3585.000000,6663.000000,3931.000000
1923,[19:08:09.8230],2230.923077,4065.000000,6879.833333,3669.000000
1924,[19:08:10.1200],912.000000,3552.222222,3465.500000,2532.153846
1925,[19:08:10.4210],2434.363636,3943.307692,5421.000000,3636.076923
1926,[19:08:10.7220],2311.166667,4702.666667,5390.769231,2364.000000
1927,[19:08:11.0230],2130.500000,4094.000000,4834.636364,2893.000000
1928,[19:08:11.3230],2352.333333,4305.000000,5295.000000,3034.166667
1929,[19:08:11.6220],2491.076923,4907.692308,5536.000000,3573.000000
1930,[19:08:11.9230],2973.500000,3636.923077,5627.000000,3188.750000
1931,[19:08:12.2230],2691.363636,3605.000000,6162.923077,3526.000000
1932,[19:08:12.5230],1401.384615,2686.769231,5036.833333,2458.000000
1933,[19:08:12.8230],3132.666667,4834.000000,7168.000000,5053.923077
1934,[19:08:13.1230],1249.000000,3103.800000,5540.000000,3121.000000
1935,[19:08:13.4240],1966.000000,4714.615385,6380.666667,4309.000000
1936,[19:08:13.7230],2888.666667,5385.333333,7674.272727,4478.000000
1937,[19:08:14.0230],867.615385,1122.307692,1964.000000,1474.000000
1938,[19:08:14.3230],2296.923077,4594.181818,5547.000000,3386.000000
1939,[19:08:14.6230],2953.230769,6399.000000,6930.000000,3879.833333
1940,[19:08:14.9240],2842.000000,4601.000000,7217.333333,4251.000000
1941,[19:08:15.2230],1753.000000,3652.000000,5341.000000,3358.000000
1942,[19:08:15.5230],1895.692308,4021.000000,5961.000000,4132.000000
1943,[19:08:15.8230],2508.615385,4538.000000,6129.000000,3918.000000
1944,[19:08:16.1420],2404.000000,3653.000000,5379.000000,3913.000000
1945,[19:08:16.4240],1244.000000,3443.000000,6253.000000,3936.153846
1946,[19:08:16.7230],2441.272727,3908.461538,5788.615385,4915.363636
1947,[19:08:17.0230],2102.166667,5562.500000,7312.800000,3425.384615
1948,[19:08:17.3230],1791.000000,5300.600000,6608.500000,3798.000000
1949,[19:08:17.6230],2437.166667,3489.000000,7165.000000,5117.333333
1950,[19:08:17.9230],1996.000000,4644.000000,6820.692308,4162.000000
1951,[19:08:18.2230],1774.818182,5100.000000,7075.000000,4547.181818
1952,[19:08:18.5230],2514.538462,5381.818182,7159.666667,4062.000000
1953,[19:08:18.8230],2181.363636,4400.000000,6201.727273,3349.333333
1954,[19:08:19.1230],2253.363636,4013.909091,6438.545455,3157.000000
1955,[19:08:19.4240],1892.000000,4184.000000,4679.000000,3170.000000
1956,[19:08:19.7230],2446.000000,4364.000000,6521.923077,4071.000000
1957,[19:08:20.0240],1620.000000,5408.500000,5091.000000,3630.692308
1958,[19:08:20.3210],1946.833333,3080.076923,4523.000000,2385.000000
1959,[19:08:20.6230],2470.000000,3946.000000,6820.909091,4087.000000
1960,[19:08:20.9230],1749.000000,5083.000000,6844.333333,3817.000000
1961,[19:08:21.2230],2080.000000,4574.000000,5803.384615,3701.000000
1962,[19:08:21.5230],1615.000000,3850.000000,6253.727273,2885.000000
1963,[19:08:21.8230],1342.692308,4100.000000,5856.000000,3374.923077
1964,[19:08:22.1230],1181.000000,2735.000000,4475.076923,2459.000000
1965,[19:08:22.4230],1762.076923,5745.666667,6974.615385,4845.000000
1966,[19:08:22.7230],1369.000000,3778.615385,5868.538462,2796.000000
1967,[19:08:23.0230],2336.000000,5420.000000,8526.692308,4477.000000
1968,[19:08:23.3230],1779.000000,3992.833333,6189.461538,2941.000000
1969,[19:08:23.6230],2209.000000,3647.384615,6924.461538,4633.090909
1970,[19:08:23.9230],2747.000000,5489.153846,7640.000000,4317.000000
1971,[19:08:24.2230],1225.000000,2672.166667,4111.666667,2497.461538
1972,[19:08:24.5230],2934.727273,5079.230769,7090.000000,4170.461538
1973,[19:08:24.8230],1289.000000,4902.000000,6345.076923,3496.000000
1974,[19:08:25.1210],2414.272727,5045.230769,7832.000000,3525.769231
1975,[19:08:25.4210],2815.000000,3703.076923,5949.000000,3814.000000
1976,[19:08:25.7230],2004.692308,4344.833333,6282.000000,3845.384615
1977,[19:08:26.0230],2033.000000,3285.000000,5507.769231,4922.833333
1978,[19:08:26.3230],1180.000000,3802.833333,5476.833333,2623.666667
1979,[19:08:26.6230],1456.000000,4064.076923,5927.769231,4306.000000
1980,[19:08:26.9230],2036.000000,5116.500000,6500.500000,4087.461538
1981,[19:08:27.2230],2591.307692,3846.692308,6362.000000,3596.000000
1982,[19:08:27.5230],2247.000000,3435.153846,5074.000000,3026.769231
1983,[19:08:27.8230],2682.272727,3632.333333,5462.000000,3971.000000
1984,[19:08:28.1230],2825.000000,4407.000000,6742.000000,4323.666667
1985,[19:08:28.4240],1873.692308,4310.000000,6265.000000,3944.000000
1986,[19:08:28.7230],2682.666667,4067.538462,6781.666667,3996.333333
1987,[19:08:29.0230],2124.166667,3752.000000,6671.000000,4630.000000
1988,[19:08:29.3230],2050.000000,4581.000000,6152.000000,3907.461538
1989,[19:08:29.6230],1731.000000,4397.000000,5021.000000,3753.692308
1990,[19:08:29.9240],3067.000000,3774.500000,6015.000000,3301.000000
1991,[19:08:30.2210],1558.000000,3085.000000,6040.615385,3092.384615
1992,[19:08:30.5210],1328.181818,1903.555556,3138.000000,1830.000000
1993,[19:08:30.8230],1481.846154,3429.153846,4949.818182,2956.000000
1994,[19:08:31.1420],2230.000000,3775.000000,6048.000000,3399.000000
1995,[19:08:31.4240],1664.000000,4779.000000,7518.166667,3926.153846
1996,[19:08:31.7230],2816.692308,4144.000000,6366.692308,4511.000000
1997,[19:08:32.0230],1939.615385,4565.384615,6485.000000,4097.000000
1998,[19:08:32.3230],2274.181818,3914.000000,6017.000000,3687.000000
1999,[19:08:32.6230],2131.384615,4385.692308,7104.333333,5055.166667
2000,[19:08:32.9230],1904.272727,2991.230769,4823.000000,2702.000000
2001,[19:08:33.2230],1813.000000,3895.000000,6002.666667,3652.384615
2002,[19:08:33.5230],2156.818182,4352.769231,5952.833333,3613.000000
2003,[19:08:33.8230],1576.000000,3768.500000,5730.000000,3247.000000
2004,[19:08:34.1240],2032.769231,3870.230769,5894.000000,3647.166667
2005,[19:08:34.4240],281.000000,2410.363636,4206.000000,2430.230769
2006,[19:08:34.7230],1562.909091,3331.000000,5284.000000,3977.166667
2007,[19:08:35.0240],1543.000000,3476.384615,7105.363636,3025.384615
2008,[19:08:35.3210],3395.000000,5225.636364,7676.333333,4579.000000
2009,[19:08:35.6230],1859.615385,4764.769231,6198.500000,3430.000000
2010,[19:08:35.9230],2284.727273,4564.153846,6180.538462,3449.000000
2011,[19:08:36.2230],1873.500000,4068.000000,6636.727273,3423.384615
2012,[19:08:36.5240],2124.000000,2972.000000,5462.181818,2752.000000
2013,[19:08:36.8230],1139.000000,3243.000000,5260.000000,3063.000000
2014,[19:08:37.1230],761.000000,2474.000000,3998.769231,2649.000000
2015,[19:08:37.4240],2409.000000,4599.000000,5977.000000,3804.000000
2016,[19:08:37.7230],2353.000000,4410.000000,7247.000000,4436.923077
2017,[19:08:38.0230],1919.166667,3945.000000,6851.461538,3927.000000
2018,[19:08:38.3230],2076.666667,3401.461538,5106.000000,3549.500000
2019,[19:08:38.6230],1990.272727,3220.000000,6670.384615,3530.000000
2020,[19:08:38.9230],1774.000000,4069.333333,6227.500000,2866.000000
2021,[19:08:39.2230],1802.000000,4216.000000,4976.000000,2339.769231
2022,[19:08:39.5230],2501.166667,4012.076923,5392.000000,5857.923077
2023,[19:08:39.8230],2292.454545,3580.000000,4896.000000,4502.384615
2024,[19:08:40.1210],2352.384615,4076.000000,5996.000000,4205.166667
2025,[19:08:40.4210],1625.000000,2501.538462,6525.000000,3323.615385
2026,[19:08:40.7230],994.500000,3773.000000,5361.000000,2769.000000
2027,[19:08:41.0230],1563.333333,3139.000000,4616.000000,2863.923077
2028,[19:08:41.3230],3112.000000,5191.769231,5980.333333,4128.000000
2029,[19:08:41.6230],2231.500000,4110.000000,7755.454545,4331.000000
2030,[19:08:41.9230],1828.846154,4282.000000,6772.636364,4470.230769
2031,[19:08:42.2230],2276.000000,5021.000000,7292.846154,4506.000000
